annual_income,is_bpl,rural,household_size,age,gender,education_level,employment_status,applied_other_scheme_before,benefited_other_scheme_before,state,avg_income_per_capita,literacy_rate,poverty_rate,sc_population,sc_literacy_rate,sc_population_share_among_sc,priority_score
26182.764318602916,1,1,4,37.63585233721469,Female,None,Casual Labor,1,0,Chhattisgarh              ,104788.0,0.703,0.3993,3274269.0,0.7076           ,0.0189,1.0
217004.94077426213,1,1,4,34.262505156708045,Male,Secondary,Casual Labor,0,0,West Bengal               ,106510.0,0.763,0.0986,21463270.0,0.6943           ,0.1239,0.5711834677670268
95855.81086954763,0,1,1,38.700054393273724,Male,Secondary,Casual Labor,0,1,Uttar Pradesh             ,61374.0,0.677,0.2981,41357608.0,0.6089           ,0.2387,0.021958584919230972
132270.9358852348,1,0,5,28.91539584077978,Male,Primary,Casual Labor,0,0,Andhra Pradesh            ,163746.0,0.67,0.092,13878078.0,0.6228           ,0.0801,0.583792310804557
62278.24894480294,0,0,3,46.921670970041596,Male,Primary,Unemployed,1,0,Punjab                    ,149193.0,0.758,0.1378,8860179.0,0.6481           ,0.0512,0.16403168016183356
71288.89284906963,1,0,3,22.588277498967035,Male,Secondary,Salaried,1,1,Maharashtra               ,183704.0,0.823,0.1735,13275898.0,0.7966           ,0.0766,0.2663519100200353
112502.913735713,0,1,2,18.0,Female,Graduate,Self Employed,0,0,Karnataka                 ,221310.0,0.754,0.2091,10474992.0,0.6533           ,0.0604,0.5805003381233805
41417.06549248626,1,0,3,29.423508838293117,Male,Primary,Casual Labor,0,1,Odisha                    ,102166.0,0.729,0.0819,7188463.0,0.6902           ,0.0415,0.35347903681866494
64644.240129155296,1,1,3,46.18801672939163,Female,Secondary,Unemployed,0,0,Karnataka                 ,221310.0,0.754,0.2091,10474992.0,0.6533           ,0.0604,1.0
96344.16081259385,1,0,4,41.90340427143388,Female,None,Casual Labor,1,0,Uttar Pradesh             ,61374.0,0.677,0.2981,41357608.0,0.6089           ,0.2387,0.9251641803049155
20000.0,0,1,5,18.0,Female,Primary,Casual Labor,0,0,Odisha                    ,102166.0,0.729,0.0819,7188463.0,0.6902           ,0.0415,0.7678498494358784
42569.2916901648,0,1,4,35.558407389791405,Male,Primary,Salaried,0,0,Tamil Nadu                ,212174.0,0.808,0.2043,14438445.0,0.7326           ,0.0833,0.5594297453540228
45618.279939608496,0,0,5,38.97852010663447,Male,Primary,Casual Labor,0,1,Uttar Pradesh             ,61374.0,0.677,0.2981,41357608.0,0.6089           ,0.2387,0.2505870422653005
23485.265923760522,1,0,7,46.442321050153836,Female,Graduate,Salaried,0,0,Odisha                    ,102166.0,0.729,0.0819,7188463.0,0.6902           ,0.0415,0.41807763294914313
20000.0,1,0,3,44.94730404852163,Female,Graduate,Casual Labor,0,0,Uttar Pradesh             ,61374.0,0.677,0.2981,41357608.0,0.6089           ,0.2387,0.8421136516595055
213298.69241907675,1,1,2,46.283045747646185,Male,Primary,Casual Labor,1,0,Tamil Nadu                ,212174.0,0.808,0.2043,14438445.0,0.7326           ,0.0833,0.7698545941846479
29034.499298835533,1,1,3,44.9141532917276,Female,None,Self Employed,0,0,Gujarat                   ,212821.0,0.78,0.1663,4074447.0,0.7918           ,0.0235,0.808095798216138
23675.430784507913,1,1,5,40.08279327178701,Female,None,Casual Labor,1,0,Uttar Pradesh             ,61374.0,0.677,0.2981,41357608.0,0.6089           ,0.2387,1.0
20000.0,0,1,4,35.13027486312551,Male,Secondary,Casual Labor,0,0,Madhya Pradesh            ,103654.0,0.697,0.3165,11342320.0,0.6616           ,0.0654,0.9126492179104825
36100.644099928184,0,1,4,20.790046052920722,Male,Primary,Unemployed,0,0,West Bengal               ,106510.0,0.763,0.0986,21463270.0,0.6943           ,0.1239,0.589994663954486
34966.585926279,1,0,4,26.416319272957146,Female,Graduate,Unemployed,0,0,Bihar                     ,43605.0,0.618,0.3374,16567325.0,0.4865           ,0.0956,1.0
170079.01870179168,1,1,6,41.165863107633626,Male,Primary,Unemployed,0,0,Uttar Pradesh             ,61374.0,0.677,0.2981,41357608.0,0.6089           ,0.2387,0.7567620047176659
86988.47026632636,1,0,5,50.44274087261434,Male,Secondary,Unemployed,0,0,Maharashtra               ,183704.0,0.823,0.1735,13275898.0,0.7966           ,0.0766,0.6189265898366152
55820.899549951064,1,1,7,37.46215075274286,Male,Graduate,Self Employed,1,0,Rajasthan                 ,115122.0,0.661,0.2105,12221593.0,0.5975           ,0.0705,0.4389433356877735
91446.54750242898,1,1,1,20.162204373013605,Female,None,Salaried,0,0,Madhya Pradesh            ,103654.0,0.697,0.3165,11342320.0,0.6616           ,0.0654,0.8968557264184496
209270.16749984832,0,1,6,38.103302749985765,Female,Graduate,Self Employed,0,0,Andhra Pradesh            ,163746.0,0.67,0.092,13878078.0,0.6228           ,0.0801,0.5964586576332525
60283.097299155495,1,1,4,24.56105085345024,Female,Graduate,Casual Labor,0,0,Rajasthan                 ,115122.0,0.661,0.2105,12221593.0,0.5975           ,0.0705,0.8832404083989615
73942.06856658251,0,1,3,18.0,Male,Graduate,Casual Labor,0,0,Uttar Pradesh             ,61374.0,0.677,0.2981,41357608.0,0.6089           ,0.2387,0.6737771789311456
22915.48758101799,1,1,5,24.4935021721586,Female,None,Unemployed,1,0,Uttar Pradesh             ,61374.0,0.677,0.2981,41357608.0,0.6089           ,0.2387,1.0
58344.90231966985,0,0,6,53.45159226913952,Female,Secondary,Casual Labor,0,0,Maharashtra               ,183704.0,0.823,0.1735,13275898.0,0.7966           ,0.0766,0.6755384631954163
69677.24358462442,1,1,5,38.193573308764584,Male,Primary,Casual Labor,0,0,Madhya Pradesh            ,103654.0,0.697,0.3165,11342320.0,0.6616           ,0.0654,0.8397443126360784
56776.19302754805,1,1,1,27.88037511120183,Male,None,Unemployed,0,0,Maharashtra               ,183704.0,0.823,0.1735,13275898.0,0.7966           ,0.0766,0.7602614962133104
20000.0,1,1,3,46.71330728585134,Female,Primary,Unemployed,0,0,Himachal Pradesh          ,183333.0,0.828,0.0806,1729252.0,0.7892           ,0.0099,0.8343641550151547
28930.5577528372,1,0,6,35.3945510913275,Male,Primary,Salaried,0,0,Uttar Pradesh             ,61374.0,0.677,0.2981,41357608.0,0.6089           ,0.2387,0.9663786858398222
102729.41917397862,1,1,5,35.54727965138323,Female,Primary,Self Employed,1,0,Chhattisgarh              ,104788.0,0.703,0.3993,3274269.0,0.7076           ,0.0189,0.9124062278526566
66816.3227166025,1,1,9,21.191876479394896,Male,Secondary,Self Employed,1,1,Kerala                    ,194322.0,0.941,0.0705,3039573.0,0.8873           ,0.0175,0.4200712100828658
64880.791344388555,1,1,4,53.74368127211304,Female,Primary,Self Employed,0,1,Punjab                    ,149193.0,0.758,0.1378,8860179.0,0.6481           ,0.0512,0.3772939705007193
20000.0,0,1,7,38.764684541787894,Male,Primary,Casual Labor,1,0,Odisha                    ,102166.0,0.729,0.0819,7188463.0,0.6902           ,0.0415,0.864287182458304
158526.2972631383,0,1,3,44.417111725953916,Female,Primary,Unemployed,0,0,Maharashtra               ,183704.0,0.823,0.1735,13275898.0,0.7966           ,0.0766,0.5538672396688283
20000.0,0,1,4,32.60957608106218,Male,Graduate,Self Employed,1,0,Uttar Pradesh             ,61374.0,0.677,0.2981,41357608.0,0.6089           ,0.2387,0.5708123818283513
34811.5622812687,1,1,7,18.0,Male,None,Self Employed,0,0,Karnataka                 ,221310.0,0.754,0.2091,10474992.0,0.6533           ,0.0604,0.5754799712902263
31986.446706629045,1,1,4,36.690883858952205,Male,Graduate,Unemployed,0,0,Odisha                    ,102166.0,0.729,0.0819,7188463.0,0.6902           ,0.0415,0.941164388408927
34241.68869969906,0,1,3,28.40433381282908,Female,Primary,Unemployed,0,0,Andhra Pradesh            ,163746.0,0.67,0.092,13878078.0,0.6228           ,0.0801,0.6757650291689418
250402.09489874568,1,0,2,31.39179806792923,Male,Secondary,Self Employed,1,0,Uttar Pradesh             ,61374.0,0.677,0.2981,41357608.0,0.6089           ,0.2387,0.709156443209664
126375.97590412147,0,1,8,48.48982198354949,Female,Secondary,Unemployed,0,0,Karnataka                 ,221310.0,0.754,0.2091,10474992.0,0.6533           ,0.0604,1.0
41066.469123972885,1,1,5,43.08550385270669,Female,Secondary,Self Employed,0,0,Assam                     ,90482.0,0.722,0.3198,2231321.0,0.7699           ,0.0129,0.8023200038368932
64427.625634483644,1,1,9,34.91363193774397,Female,None,Self Employed,0,1,Madhya Pradesh            ,103654.0,0.697,0.3165,11342320.0,0.6616           ,0.0654,0.5083232220478099
201823.39863308024,0,0,4,46.459240366045925,Female,Secondary,Unemployed,1,1,Andhra Pradesh            ,163746.0,0.67,0.092,13878078.0,0.6228           ,0.0801,0.0
49003.68150062976,1,0,4,51.94351972101512,Male,Primary,Unemployed,0,0,West Bengal               ,106510.0,0.763,0.0986,21463270.0,0.6943           ,0.1239,0.3075381948168821
82942.03321974238,0,0,3,18.0,Male,Secondary,Casual Labor,0,0,Odisha                    ,102166.0,0.729,0.0819,7188463.0,0.6902           ,0.0415,0.46654070373427703
265831.59908352024,0,0,6,69.85975687632538,Female,Graduate,Unemployed,0,1,Madhya Pradesh            ,103654.0,0.697,0.3165,11342320.0,0.6616           ,0.0654,0.0500703854578848
66647.74561957858,1,0,3,37.0197948402241,Male,Secondary,Unemployed,1,1,Rajasthan                 ,115122.0,0.661,0.2105,12221593.0,0.5975           ,0.0705,0.35095513423646135
200668.12242680223,1,1,1,45.068438344326836,Female,Graduate,Salaried,0,0,Madhya Pradesh            ,103654.0,0.697,0.3165,11342320.0,0.6616           ,0.0654,0.5924917847913979
34639.16127163621,0,1,4,38.785735584839706,Female,Primary,Self Employed,0,0,Punjab                    ,149193.0,0.758,0.1378,8860179.0,0.6481           ,0.0512,0.3600622386923492
37696.39133985519,1,0,10,30.855870245882883,Female,Graduate,Unemployed,0,0,Gujarat                   ,212821.0,0.78,0.1663,4074447.0,0.7918           ,0.0235,1.0
22333.382494214282,0,1,4,18.0,Female,None,Unemployed,1,0,Uttar Pradesh             ,61374.0,0.677,0.2981,41357608.0,0.6089           ,0.2387,0.9472764094603501
36936.599323988725,1,1,5,38.21718716601618,Female,Secondary,Self Employed,0,0,Uttar Pradesh             ,61374.0,0.677,0.2981,41357608.0,0.6089           ,0.2387,0.9789751111037063
40706.578232466825,1,1,7,46.03566354395037,Male,Graduate,Unemployed,1,0,Chhattisgarh              ,104788.0,0.703,0.3993,3274269.0,0.7076           ,0.0189,0.9627638582343941
175922.61375500856,0,1,10,33.8951300122219,Male,Primary,Unemployed,0,0,Tamil Nadu                ,212174.0,0.808,0.2043,14438445.0,0.7326           ,0.0833,0.552577932976273
22030.536439928197,1,0,4,30.49839979946912,Male,Primary,Unemployed,1,0,Haryana                   ,229065.0,0.758,0.1168,5113615.0,0.6685           ,0.0295,0.7237273422183026
42684.25997423605,0,0,4,19.692941496746933,Male,Primary,Casual Labor,0,0,Uttar Pradesh             ,61374.0,0.677,0.2981,41357608.0,0.6089           ,0.2387,0.7035938878783851
46917.26662898559,1,1,5,51.77555288303296,Male,Primary,Casual Labor,1,0,Assam                     ,90482.0,0.722,0.3198,2231321.0,0.7699           ,0.0129,0.7667854013016089
45622.33664655668,0,0,4,18.0,Female,None,Casual Labor,1,0,Bihar                     ,43605.0,0.618,0.3374,16567325.0,0.4865           ,0.0956,0.9241110238448124
158836.14409161443,1,1,3,26.931581401977056,Female,None,Casual Labor,0,0,West Bengal               ,106510.0,0.763,0.0986,21463270.0,0.6943           ,0.1239,0.5553485004852712
56419.70972216581,1,0,7,23.78797369541396,Male,Primary,Unemployed,0,0,Uttar Pradesh             ,61374.0,0.677,0.2981,41357608.0,0.6089           ,0.2387,1.0
91238.79629911421,0,0,5,32.94222018122795,Male,Secondary,Unemployed,0,1,Bihar                     ,43605.0,0.618,0.3374,16567325.0,0.4865           ,0.0956,0.20677121380208194
92670.26056763495,1,1,1,48.47478640726087,Male,None,Unemployed,0,0,Tamil Nadu                ,212174.0,0.808,0.2043,14438445.0,0.7326           ,0.0833,0.5463963555448909
111573.18533131269,0,1,5,28.923264290089648,Male,Graduate,Salaried,0,0,Delhi                     ,331112.0,0.862,0.0509,2812309.0,0.7889           ,0.0162,0.43856632200671986
21610.083743678646,1,0,3,55.98398359631372,Female,Primary,Unemployed,0,0,Uttar Pradesh             ,61374.0,0.677,0.2981,41357608.0,0.6089           ,0.2387,0.8247775180847194
70060.74842677372,1,1,2,45.33417751136693,Male,Secondary,Self Employed,0,0,Uttar Pradesh             ,61374.0,0.677,0.2981,41357608.0,0.6089           ,0.2387,1.0
33677.87050894515,0,1,5,43.626265464058065,Female,Secondary,Casual Labor,0,0,Maharashtra               ,183704.0,0.823,0.1735,13275898.0,0.7966           ,0.0766,0.7586511406234354
48688.343542028284,1,1,4,27.67935047725063,Male,Primary,Unemployed,0,0,West Bengal               ,106510.0,0.763,0.0986,21463270.0,0.6943           ,0.1239,0.6984689251392137
85627.38615626903,1,1,5,18.0,Male,Primary,Unemployed,1,0,West Bengal               ,106510.0,0.763,0.0986,21463270.0,0.6943           ,0.1239,0.7811621433668785
45245.57414764981,0,0,10,44.66493950952348,Male,None,Salaried,0,0,Jharkhand                 ,71071.0,0.664,0.3696,3985644.0,0.5589           ,0.023,0.5761709730542104
25191.71604452818,0,0,4,18.0,Male,Secondary,Casual Labor,0,0,Assam                     ,90482.0,0.722,0.3198,2231321.0,0.7699           ,0.0129,0.9350521744084728
48815.39806198967,0,0,1,29.666023584861044,Male,Secondary,Unemployed,0,0,Tamil Nadu                ,212174.0,0.808,0.2043,14438445.0,0.7326           ,0.0833,0.4825239148846712
48279.06231786263,0,0,3,18.0,Female,None,Unemployed,0,1,Kerala                    ,194322.0,0.941,0.0705,3039573.0,0.8873           ,0.0175,0.011777802214452349
132560.65820762605,1,1,3,18.70601627880677,Female,Primary,Self Employed,0,0,Tamil Nadu                ,212174.0,0.808,0.2043,14438445.0,0.7326           ,0.0833,0.6453324734653277
20000.0,1,0,5,28.04665713357783,Female,Graduate,Casual Labor,0,0,Bihar                     ,43605.0,0.618,0.3374,16567325.0,0.4865           ,0.0956,1.0
35498.5065495744,1,1,1,27.10801643309126,Female,Primary,Unemployed,0,0,Tamil Nadu                ,212174.0,0.808,0.2043,14438445.0,0.7326           ,0.0833,0.8685633631529587
20000.0,1,1,8,35.19746757738159,Male,Primary,Salaried,0,0,Maharashtra               ,183704.0,0.823,0.1735,13275898.0,0.7966           ,0.0766,0.706041850210188
218196.5023633953,1,1,4,56.811102097479974,Male,Secondary,Casual Labor,0,0,Uttar Pradesh             ,61374.0,0.677,0.2981,41357608.0,0.6089           ,0.2387,0.5820906910516859
138748.66356148478,0,0,8,26.998436058140456,Male,Secondary,Casual Labor,0,0,Tamil Nadu                ,212174.0,0.808,0.2043,14438445.0,0.7326           ,0.0833,0.5866772763072712
42028.590743927256,0,1,5,24.380457416632005,Male,Primary,Unemployed,0,1,Rajasthan                 ,115122.0,0.661,0.2105,12221593.0,0.5975           ,0.0705,0.39658767914364457
149920.00272268188,1,1,2,32.303619641779925,Male,None,Casual Labor,0,0,Tamil Nadu                ,212174.0,0.808,0.2043,14438445.0,0.7326           ,0.0833,0.5963769510863921
47763.83526019714,1,1,1,43.03448762497142,Female,Primary,Unemployed,0,0,Uttar Pradesh             ,61374.0,0.677,0.2981,41357608.0,0.6089           ,0.2387,1.0
259147.11991191466,0,1,3,33.897896605759655,Female,None,Unemployed,0,0,Madhya Pradesh            ,103654.0,0.697,0.3165,11342320.0,0.6616           ,0.0654,0.7594419355860256
34152.34346981381,0,1,5,23.977279721999437,Female,Graduate,Unemployed,0,0,West Bengal               ,106510.0,0.763,0.0986,21463270.0,0.6943           ,0.1239,0.7033033420237901
61835.2127003846,1,1,4,18.0,Female,None,Salaried,1,0,Himachal Pradesh          ,183333.0,0.828,0.0806,1729252.0,0.7892           ,0.0099,0.5635465341743549
36648.49554357341,1,0,1,24.820038353049803,Female,Primary,Salaried,0,0,Uttar Pradesh             ,61374.0,0.677,0.2981,41357608.0,0.6089           ,0.2387,0.8238189608798385
79526.82409947006,0,0,3,50.61574913627231,Female,Primary,Self Employed,0,0,Delhi                     ,331112.0,0.862,0.0509,2812309.0,0.7889           ,0.0162,0.46372486557605086
258264.15398269493,1,1,7,27.28749065930714,Female,None,Casual Labor,1,0,Haryana                   ,229065.0,0.758,0.1168,5113615.0,0.6685           ,0.0295,0.6373907168740802
89591.24658283225,0,0,6,31.68076380223,Male,Secondary,Unemployed,1,0,Bihar                     ,43605.0,0.618,0.3374,16567325.0,0.4865           ,0.0956,0.6290959480600483
260755.61803107572,1,1,1,34.264922550689114,Female,Primary,Casual Labor,0,0,Rajasthan                 ,115122.0,0.661,0.2105,12221593.0,0.5975           ,0.0705,0.4635482523830621
67026.7289579283,1,1,1,37.233074461990185,Female,Graduate,Self Employed,0,0,Uttar Pradesh             ,61374.0,0.677,0.2981,41357608.0,0.6089           ,0.2387,0.7436658908562543
103625.0584594541,0,1,7,33.88129051514585,Female,Graduate,Unemployed,0,0,Odisha                    ,102166.0,0.729,0.0819,7188463.0,0.6902           ,0.0415,0.4756129566990956
47262.459798340686,1,1,5,31.224037753810915,Male,Graduate,Unemployed,0,0,Punjab                    ,149193.0,0.758,0.1378,8860179.0,0.6481           ,0.0512,0.8424979529644211
52127.64431964703,0,1,7,36.99003073685782,Male,Primary,Casual Labor,0,0,Madhya Pradesh            ,103654.0,0.697,0.3165,11342320.0,0.6616           ,0.0654,0.7164581449784769
88541.88372786481,0,0,3,33.250055728450526,Male,Secondary,Salaried,0,0,Bihar                     ,43605.0,0.618,0.3374,16567325.0,0.4865           ,0.0956,0.552125926782142
187877.12366947695,0,1,2,55.530066593467154,Female,None,Salaried,0,1,Assam                     ,90482.0,0.722,0.3198,2231321.0,0.7699           ,0.0129,0.07425796457321018
59249.803587904906,0,1,3,38.57180984561707,Male,None,Self Employed,1,0,Andhra Pradesh            ,163746.0,0.67,0.092,13878078.0,0.6228           ,0.0801,0.8921717317993965
20000.0,1,1,1,28.754105618411046,Female,Primary,Casual Labor,1,0,Goa                       ,431351.0,0.887,0.0693,25449.0,0.8373           ,0.00015,0.7144397348071191
107547.60755128483,0,0,7,29.268269487368844,Male,Secondary,Casual Labor,0,0,Andhra Pradesh            ,163746.0,0.67,0.092,13878078.0,0.6228           ,0.0801,0.4779342185452917
57390.21247026727,1,0,9,29.059786960889944,Female,Primary,Unemployed,1,0,Rajasthan                 ,115122.0,0.661,0.2105,12221593.0,0.5975           ,0.0705,0.9243432900227027
47391.93475066551,0,1,7,61.81219815262391,Male,Primary,Unemployed,0,0,Andhra Pradesh            ,163746.0,0.67,0.092,13878078.0,0.6228           ,0.0801,0.5487420226333989
57272.96622009903,0,0,5,22.37886714628978,Female,None,Self Employed,0,0,Andhra Pradesh            ,163746.0,0.67,0.092,13878078.0,0.6228           ,0.0801,0.5018321680870877
26267.93848718405,1,0,3,36.02004750517051,Female,Graduate,Salaried,0,0,Uttar Pradesh             ,61374.0,0.677,0.2981,41357608.0,0.6089           ,0.2387,0.9016168614207192
